0.002491349,1.144067797
0.003806228,2.330508475
0.004913495,2.966101695
0.006297578,2.838983051
0.007404844,2.457627119
0.008304498,2.330508475
0.00899654,3.008474576
0.009411765,3.728813559
0.009965398,4.449152542
0.010311419,5
0.010726644,5.63559322
0.011141869,6.101694915
0.011487889,6.610169492
0.012456747,6.652542373
0.013148789,6.271186441
0.01384083,6.144067797
0.014878893,5.93220339
0.015224913,5.381355932
0.015363322,4.703389831
0.015570934,4.06779661
0.015778547,3.347457627
0.016193772,2.754237288
0.016401384,2.033898305
0.016678201,1.186440678
0.016955017,0.423728814
0.017231834,-0.127118644
0.017508651,-0.847457627
0.017716263,-1.398305085
0.018062284,-1.991525424
0.018131488,-2.627118644
0.0183391,-3.093220339
0.01916955,-3.389830508
0.019930796,-3.644067797
0.020346021,-3.898305085
0.020968858,-4.110169492
0.021799308,-4.491525424
0.022698962,-4.703389831
0.023529412,-4.830508475
0.024429066,-5
0.025259516,-5.042372881
0.026297578,-5.127118644
0.026989619,-5.127118644
0.027820069,-5.127118644
0.028304498,-4.872881356
0.028858131,-4.36440678
0.029273356,-3.940677966
0.029619377,-3.347457627
0.029965398,-2.966101695
0.030103806,-2.457627119
0.030588235,-2.118644068
0.031072664,-1.483050847
0.031487889,-0.889830508
0.031903114,-0.381355932
0.032387543,0.042372881
0.032871972,0.423728814
0.033425606,0.889830508
0.033979239,1.144067797
0.034532872,1.56779661
0.035017301,1.779661017
0.035778547,1.737288136
0.036401384,1.822033898
0.037231834,1.86440678
0.03799308,1.86440678
0.038615917,2.118644068
0.039446367,2.330508475
0.04,2.627118644
0.040622837,2.881355932
0.041245675,3.262711864
0.041799308,3.644067797
0.042145329,4.06779661
0.042698962,4.703389831
0.043044983,5.254237288
0.043391003,5.63559322
0.043737024,6.016949153
0.044221453,6.483050847
0.044567474,6.991525424
0.045051903,7.288135593
0.045882353,7.076271186
0.046297578,6.610169492
0.046851211,6.228813559
0.047197232,5.847457627
0.047197232,5.847457627
0.047474048,5.63559322
0.048027682,5.254237288
0.048235294,4.872881356
0.048373702,4.279661017
0.048650519,3.813559322
0.04899654,3.347457627
0.049273356,2.881355932
0.049342561,2.288135593
0.049550173,1.779661017
0.04982699,1.186440678
,
0.050103806,0.63559322
0.050519031,-0.423728814
0.050657439,-1.016949153
0.050934256,-1.694915254
0.051211073,-2.203389831
0.051418685,-2.838983051
0.05183391,-3.43220339
0.052387543,-3.940677966
0.052871972,-4.322033898
0.053633218,-4.618644068
0.054394464,-5.042372881
0.055155709,-5.169491525
0.056055363,-5.381355932
0.056885813,-5.550847458
0.057716263,-5.63559322
0.058685121,-5.508474576
0.059723183,-5.254237288
0.060622837,-5.127118644
0.0616609,-4.788135593
0.062422145,-4.322033898
0.063044983,-3.855932203
0.063806228,-3.305084746
0.064429066,-2.923728814
0.065121107,-2.330508475
0.065813149,-1.906779661
0.066366782,-1.440677966
0.066920415,-1.016949153
0.067820069,-0.593220339
0.068304498,-0.338983051
0.068858131,0.127118644
0.069550173,0.720338983
0.07017301,1.144067797
0.070865052,1.56779661
0.071557093,2.203389831
0.072041522,2.796610169
0.072525952,3.177966102
0.073079585,3.644067797
0.073702422,3.940677966
0.074117647,4.237288136
0.074463668,4.830508475
0.075155709,5.254237288
0.075778547,5.762711864
0.076262976,6.228813559
0.076816609,6.779661017
0.077370242,7.245762712
0.077923875,7.711864407
0.078685121,7.627118644
0.07916955,7.033898305
0.079584775,6.398305085
0.079930796,5.889830508
0.080484429,5.296610169
0.081038062,4.703389831
0.081453287,4.194915254
0.081799308,3.601694915
0.082145329,2.923728814
0.082560554,2.330508475
0.082768166,1.610169492
0.083044983,1.186440678
0.083321799,0.593220339
0.08366782,0.127118644
0.083944637,-0.296610169
0.084152249,-1.101694915
0.084290657,-1.652542373
0.084844291,-2.076271186
0.085397924,-2.754237288
0.086228374,-3.177966102
0.087266436,-3.516949153
0.088096886,-3.813559322
0.088442907,-4.194915254
0.089550173,-4.152542373
0.09017301,-4.237288136
0.09100346,-4.36440678
0.091972318,-4.491525424
0.092595156,-4.661016949
0.093356401,-4.788135593
0.09432526,-4.872881356
0.095224913,-4.788135593
0.095986159,-4.449152542
0.096885813,-3.940677966
0.097508651,-3.474576271
0.098269896,-3.177966102
0.099100346,-2.711864407
0.099653979,-2.457627119
0.100484429,-1.906779661
0.101176471,-1.483050847
